Sensor	R1	R2
mutant1057	6.470187391300564	8.057374481767049
mutant1058	10.226439059879528	8.765638683492089
mutant1059	18.705922760236415	14.850183906698426
mutant106	8.9881941047281	10.232656341577293
mutant1060	8.365939768860198	21.098603328168263
mutant1061	4.83390615038232	5.743037323250257
mutant1062	5.167183490019683	6.770548547286354
mutant1063	3.36841793997064	7.108563728440224
mutant1064	12.080319055562473	5.960085568536297
mutant1065	23.941222465843442	13.178234871938514
mutant1066	18.197556664683972	16.533005419838556
mutant1067	22.074702125658643	21.561901139020407
mutant1068	35.12733167255644	20.001273283986635
mutant1069	7.3050811793492425	6.6400859432077945
mutant107	19.50417292417408	38.507199184758846
mutant1070	24.0370202678367	2.476831328763309
mutant1071	10.724442893321699	7.368565949441844
mutant1072	14.556251236381426	24.979021672336717
mutant1073	10.38529098798179	17.504229111096333
mutant1074	3.040859363762937	3.4869345326877292
mutant1075	6.446521629660527	2.012655406987401
mutant1076	10.820539686092502	8.017682681724034
mutant1077	6.073933783176368	11.405838573020112
mutant1078	19.514992894442667	3.5439922639475654
mutant1079	19.84946245521593	33.144538944864
mutant108	7.5397221239237915	5.930266790127151
mutant1080	12.543206815598962	16.350668065327834
mutant1081	20.24010374409305	32.8320999616668
mutant1082	3.0453686559703947	
mutant1083	1.931881249792744	1.948533360025107
mutant1084	3.1533803262212263	3.149036257422361
mutant1085	5.734758636311886	
mutant1086	45.20278541132903	24.980030053003194
mutant1087	6.7533777622814295	15.419849623675002
mutant1088	12.36268158910775	13.665522861258458
mutant1089	7.707120173734216	6.491068231601715
mutant109	32.62559781057248	28.01263881160424
mutant1090	8.225603058641173	3.599469813648269
mutant1091	11.63251877394388	26.362255983811707
mutant1092	24.762770452914452	21.20817985416252
mutant1093	1.9819157104050167	34.637400488579736
mutant1094	8.394213852240163	3.8325283563144374
mutant1095	9.117807833681324	7.876662330989303
mutant1096	42.793009760027196	11.015912571903353
mutant1097	3.2668691858791266	3.1108301948467343
mutant1098	6.363458930361343	1.5530445945056317
mutant1099	3.1968524529723497	3.9516887454527416
mutant11	14.557711277141909	22.27459192194751
mutant110	5.762415342422873	9.111026557746845
mutant1100	24.829901343915484	37.86083923958754
mutant1101	13.11153855494991	4.077227688992092
mutant1102	5.547929790595961	26.181365954971305
mutant1103	21.385081009160483	25.897759672302115
mutant1104	34.88834098994045	31.88896498186824
mutant1105	7.440048001631564	17.920216753123242
mutant1106	15.396775187528775	7.0945727868037265
mutant1107	9.99518444598913	30.87194898093083
mutant1108	8.635611126992405	8.730507837444357
mutant1109	15.44608881707151	25.440205020760462
mutant111	5.779663165217792	7.196161991000221
mutant1110	25.655594387548863	15.881099701086951
mutant1111	7.330998865915727	4.2394359656401885
mutant1112	5.962185511723907	20.44541618281214
mutant1113	22.722011466219737	24.140097007081163
mutant1114	19.3580419868091	35.47809273923971
mutant1115	2.597024694245315	9.825799475272175
mutant1116	2.439739095126298	5.526845249370799
mutant1117	13.976570111815088	41.12636813523856
mutant1118	10.109547459767793	9.833958881751697
mutant1119	10.331907639682958	11.921815633841877
mutant112	5.429897475450707	4.029309069658815
mutant1120	7.79989732128336	17.89808858857006
mutant1121	9.527091270954532	3.4309540277707202
mutant1122	2.703083329624177	5.123664130157001
mutant1123	21.203317556609317	15.94583018218039
mutant1124	4.814185004268823	4.705545423583784
mutant1125	2.7948548660385724	3.2783572087866997
mutant1126	7.009380228002772	10.329056119937567
mutant1127	14.667863103399782	5.4217377823996795
mutant1128	29.92321266557023	51.201592980399106
mutant1129	6.18786025558473	2.295595308762114
mutant113	4.529969306484458	5.669670842242813
