Sensor	R1	R2
mutant136	0.05	0.05
mutant1360	0.07040121637363672	0.06892931500740716
mutant1361	0.21149638716033414	0.36438267800423907
mutant1362	0.35379584941933373	0.3754007863423461
mutant1363	0.06402891165871216	0.06889344520672303
mutant1364	0.28064626414408655	0.05968690824380542
mutant1365	0.37983500517653623	0.29518493394624773
mutant1366	0.06420360009529148	0.06577989390081315
mutant1367	0.3355202501548123	
mutant1368	0.2638653024847277	0.4
mutant1369	0.2579669841429782	0.06499198110881416
mutant137	0.17080920764490173	0.14687288139701674
mutant1370	0.3228813559322034	0.23836849344474587
mutant1371	0.050801016104542206	0.06698798350737242
mutant1372	0.05790003567950902	0.06297995553335888
mutant1373	0.05	
mutant1374	0.3996491001080722	0.199666367851406
mutant1375	0.06913201626671309	0.07374676788080481
mutant1376	0.06518156736287783	0.06419357382335442
mutant1377	0.3481588149896676	0.4
mutant1378	0.14831105923267915	0.23648548855593338
mutant1379	0.05	0.06345315269011319
mutant138	0.06743297134589918	0.06878224096879096
mutant1380	0.4	0.3288760518370883
mutant1381	0.06585059110265956	0.07020415006599337
mutant1382	0.3243804089139265	0.23938452485556666
mutant1383	0.35193978320138575	0.4
mutant1384	0.36622006758232684	0.34242536473284035
mutant1385	0.24604030652602787	0.31427446656419267
mutant1386	0.06566537983033151	0.06667684118987288
mutant1387	0.4	0.4
mutant1388	0.4	0.3644067796610169
mutant1389	0.3348455594561528	0.2324919073827761
mutant139	0.07011738651166215	0.06911618333000942
mutant1390	0.05982613993498738	0.05961372949036235
mutant1391	0.2873304674267082	0.37057781140501916
mutant1392	0.4	0.31757783603471523
mutant1393	0.33449030551368886	0.3902134312724227
mutant1394	0.05	
mutant1395	0.05	0.05
mutant1396	0.3355202501548123	0.15350870094482638
mutant1397	0.06413805893486638	0.05087437487202067
mutant1398	0.05855403928850217	0.059085122704103196
mutant1399		
mutant14	0.15039737377593165	0.22037872031723202
mutant140	0.34598326594103124	0.27627242359398596
mutant1400	0.2764757624832763	0.4
mutant1401	0.23941195980442773	0.25815998685987374
mutant1402	0.4	0.18671529543046889
mutant1403	0.3271541410280962	0.23462384270914638
mutant1404	0.1896952008518335	0.33679644996909985
mutant1405	0.05127931274226284	0.09097191003665919
mutant1406	0.2974736972185048	0.27332064157449887
mutant1407	0.05300356965724859	0.06535293855369018
mutant1408	0.17945114938836348	0.4
mutant1409	0.06475727235829501	0.05096820356056925
mutant141	0.3634053191511378	0.4
mutant1410	0.0712035428555176	0.07150479404316862
mutant1411	0.06023326889127057	0.06021610715673199
mutant1412	0.06702424016639356	0.07127992435915417
mutant1413	0.06971565977060516	0.06841578258995695
mutant1414	0.1766500151870117	0.28051163872189233
mutant1415	0.0504968378180638	0.3190691543547213
mutant1416	0.29171416256086613	0.3414748807899778
mutant1417	0.06959195112005111	0.23873087354947975
mutant1418	0.240065559918355	0.26291908006526926
mutant1419	0.06915814117920947	0.07207640253310671
mutant142	0.28209382318601167	0.2992338528438766
mutant1420	0.06972625172487526	0.07132512781504038
mutant1421	0.05	0.0627891287089771
mutant1422	0.06080402097797506	0.051891116845654325
mutant1423	0.33931417427535815	0.3086384953973864
mutant1424	0.24337079362233024	0.3014858035370705
mutant1425	0.29932682037108416	0.23380250006167702
