Sensor	R1	R2
mutant0	4.121147578619713	3.5986620474669775
mutant1	9.804440225763944	5.282021053244424
mutant10	31.56680615125997	20.75367574798103
mutant100	2.817913340610384	18.773655768157365
mutant1000	22.780826332896666	9.068972237417963
mutant1001	1.7800840695433031	10.499078675706835
mutant1002	7.456011613756833	4.3763605635647345
mutant1003	10.116001980898936	8.316329802773614
mutant1004	1.9755421609088888	39.33618487721932
mutant1005	18.120997899025383	39.68698182082331
mutant1006	21.763532685371715	4.430615808403323
mutant1007	4.7198779058210185	18.034419271664206
mutant1008	4.290942007580691	2.120689241427218
mutant1009	7.409102271790801	3.6261902371645145
mutant101	9.08273996949703	11.67121348208394
mutant1010	2.54115194630919	3.3631007868793983
mutant1011	4.52923326910814	13.847239875958357
mutant1012	3.8501258705005688	6.541480022746598
mutant1013	7.718349118522203	5.4902552847195025
mutant1014	11.520370248383767	5.806351325203788
mutant1015	4.246374188710471	2.8242424502220445
mutant1016	2.176298516071661	38.26908890755351
mutant1017	4.949549174102547	1.8634211118436692
mutant1018	5.824822880753026	2.1898857888251935
mutant1019	21.992253459233158	2.254853751286125
mutant102	10.34540556109239	7.153924485339456
mutant1020	4.051005774369379	5.008765017991157
mutant1021	8.828628711220963	7.48403114575151
mutant1022	5.592240798980305	8.71677697057993
mutant1023	4.057506536470281	4.470239702343886
mutant1024	3.9877444859134554	16.441853142440777
mutant1025	8.087150706841564	10.925768478323947
mutant1026	4.921296537916754	71.95354461920597
mutant1027	2.870810733846988	3.4362118118079334
mutant1028	25.159795658182293	6.820279362639161
mutant1029	14.70370823941858	23.83605343088206
mutant103	5.413414081683956	3.6738492856626994
mutant1030	9.790702016197267	14.57529756510368
mutant1031	11.343600644458999	8.922089822153236
mutant1032	1.994824185212904	2.2536233081666706
mutant1033	2.9714884971609967	12.687363731364563
mutant1034	2.7921831815273057	2.696674495231516
mutant1035	4.68470310721485	5.990638077627204
mutant1036	37.25992030303227	3.7957942583555635
mutant1037		14.4197336666054
mutant1038	2.9887704323826556	44.20522759745606
mutant1039	2.3973498868901983	7.132749635472404
mutant104	3.61689147291644	39.41169469362985
mutant1040	14.391543102104169	9.690412731489781
mutant1041	5.76963003183495	8.776303901470609
mutant1042	21.70735395420009	22.942051539435898
mutant1043	40.55331102482776	3.063013848387861
mutant1044	10.774288851071022	15.239387714536962
mutant1045	10.549107993491873	21.66093473904433
mutant1046	8.985281255452332	5.361663700339995
mutant1047	63.75103202033265	61.30968704633848
mutant1048	24.156184879885213	33.425981938383245
mutant1049	19.600672435025942	15.634594084029839
mutant105	7.851504085645196	44.112366612658576
mutant1050	4.529140766620071	5.299522694285163
mutant1051	6.514311549980695	14.461029202842335
mutant1052	23.700646066744465	23.86153454143486
mutant1053	13.471683367275828	6.183630414107734
mutant1054	3.780315434767828	2.5649510383329073
mutant1055	14.710923167560344	18.930602754677214
mutant1056	14.516666187666056	16.65541369738066
mutant1057	17.895078056303063	7.832132495624913
mutant1058	3.126907547875085	
mutant1059	7.557361186335403	6.593406479735799
mutant106	3.4948791412659546	2.8390398975581568
mutant1060	7.5127857373038305	16.44777969595471
mutant1061	15.39538087654208	4.113881447773612
mutant1062	2.806945732029349	1.9452314504182722
mutant1063	3.1679491896246272	14.638490920299184
mutant1064	5.138849630466224	7.998183221858349
mutant1065	2.9387404122569816	14.009889682203058
mutant1066		3.542689492186675
mutant1067	4.2533755224889145	7.20669599833367
mutant1068	11.942663524449745	4.721992594017798
mutant1069	24.965225095921504	2.5301048402367132
mutant107	17.114714623106202	12.853390084800411
